Domain name,Company name,Twitter,Facebook,lighthouse_metrics,contact_details,Domain_valid,Twitter_valid,Facebook_valid,twitter_details,security_score,response_time
oshiwa.fr,Oshiwa,unknown,unknown,"{'mobile': {'performance': 0.59, 'accessibility': 0.89, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.61, 'accessibility': 0.89, 'best-practices': 1, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.124095
plugandpos.com,Modullo easystore,unknown,unknown,"{'mobile': {'performance': 0.36, 'accessibility': 0.69, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.32, 'accessibility': 0.69, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': set(), 'phones': {'0463564483+3223337533', '0463564483+32233375'}}",True,True,True,{},0,1.628583
francesco.cafe,Francesco,elcafefrancesco,unknown,"{'mobile': {'performance': 0.2, 'accessibility': 0.82, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.29, 'accessibility': 0.82, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 1544, 'following': 182, 'followers': 171, 'likes': 682, 'media': 0}",25,3.237558
ldv91.com,,unknown,unknown,"{'mobile': {'performance': 0.59, 'accessibility': 0.85, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.57, 'accessibility': 0.85, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': {'01.64.97.66.77', '0164976677', '01.64.97.66'}}",True,True,True,{},20,0.850514
quernon.fr,Boutique officielle,unknown,lamaisonduquernon,"{'mobile': {'performance': 0.11, 'accessibility': 0.97, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.21, 'accessibility': 0.97, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': {'0241360353', '0241096796', '0241874301'}}",True,True,True,{},50,0.155295
bullesderuche.fr,Bulles de Ruche,unknown,bullesderuche,"{'mobile': {'performance': 0.36, 'accessibility': 0.8, 'best-practices': 0.71, 'seo': 0.92}, 'desktop': {'performance': 0.39, 'accessibility': 0.8, 'best-practices': 0.71, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,1.19442
lbcakedesign.com,LB Cake Design,unknown,lbcakedesign,"{'mobile': {'performance': 0.4, 'accessibility': 0.78, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.43, 'accessibility': 0.78, 'best-practices': 1, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},5,2.785724
hotel-de-france-paris.fr,,unknown,unknown,"{'mobile': {'performance': 0.18, 'accessibility': 0.79, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.18, 'accessibility': 0.79, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': {'Contact@hotel-de-france-paris.fr'}, 'phones': {'33(0)169951130'}}",True,True,True,{},0,2.096011
alfred-shop.be,Alfred,unknown,unknown,"{'mobile': {'performance': 0.58, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.59, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'info@alfred-shop.be'}, 'phones': {'+32(0)289768', '+32(0)28976877'}}",True,True,True,{},50,0.294906
thierryrodolphe.com,THIERRY RODOLPHE,thierryrodolphe,cheflyon.thierryrodolphe,unknown,"{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 8, 'following': 15, 'followers': 4, 'likes': 0, 'media': 0}",20,0.35359
restaurant-esushi.com,E SUSHI FRANCHISE,unknown,unknown,"{'mobile': {'performance': 0.38, 'accessibility': 0.8, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.39, 'accessibility': 0.8, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},25,1.044983
frutsy.fr,Frutsy,unknown,unknown,"{'mobile': {'performance': 0.99, 'accessibility': 1, 'best-practices': 0.89, 'seo': 0.92}, 'desktop': {'performance': 0.99, 'accessibility': 1, 'best-practices': 0.89, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.047134
aglae-paniers.fr,Aglaé,unknown,unknown,"{'mobile': {'performance': 0.56, 'accessibility': 0.83, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.38, 'accessibility': 0.83, 'best-practices': 1, 'seo': 1}}","{'emails': {'contact@aglae-paniers.fr'}, 'phones': {'+33)0623835', '+33)0623835816', '0623835816'}}",True,True,True,{},45,0.244613
yanasteudel.com,YanaSteudel,unknown,unknown,"{'mobile': {'performance': 0.64, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.68, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},10,0.208774
la-casa-de-pizza.com,,unknown,unknown,"{'mobile': {'performance': 0.68, 'accessibility': None, 'best-practices': 0.93, 'seo': 0.82}, 'desktop': {'performance': 0.69, 'accessibility': None, 'best-practices': 0.93, 'seo': 0.82}}","{'emails': set(), 'phones': {'02.35.55.75.46', '02.35.55.75'}}",True,True,True,{},0,0.221824
nouvellesgastronomiques.com,Une pluie de médailles lors de la soirée CMA ALL Stars,unknown,nouvellesgastronomiques,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},0,3.1045
reflexionsetgourmandises.com,Réflexions et Gourmandises,unknown,unknown,"{'mobile': {'performance': 0.59, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.6, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'mela@reflexionsetgourmandises.com'}, 'phones': set()}",True,True,True,{},80,0.172977
maisondebacon.fr,Maison de Bacon,unknown,unknown,"{'mobile': {'performance': 0.18, 'accessibility': 0.9, 'best-practices': 0.71, 'seo': 0.77}, 'desktop': {'performance': 0.21, 'accessibility': 0.9, 'best-practices': 0.68, 'seo': 0.77}}","{'emails': set(), 'phones': {'+33493615002', '+334936150'}}",True,True,True,{},25,2.880845
mpepite.fr,MPépite,unknown,unknown,"{'mobile': {'performance': 0.34, 'accessibility': 0.83, 'best-practices': 0.75, 'seo': 0.77}, 'desktop': {'performance': 0.29, 'accessibility': 0.83, 'best-practices': 0.75, 'seo': 0.77}}","{'emails': set(), 'phones': {'0631886989'}}",True,True,True,{},0,1.803325
simonelerestolacave.com,"Simone Le Resto, La Cave",unknown,simone-le-resto-la-cave-177385032430527,"{'mobile': {'performance': 0.26, 'accessibility': 0.69, 'best-practices': 0.75, 'seo': 0.85}, 'desktop': {'performance': 0.26, 'accessibility': 0.69, 'best-practices': 0.75, 'seo': 0.85}}","{'emails': set(), 'phones': {'13+33(0)98652136112', '+33(0)143378270,'}}",True,True,False,{},20,0.452288
bocco-locco.fr,Bocco Locco,unknown,boccolocco,"{'mobile': {'performance': 0.27, 'accessibility': 0.82, 'best-practices': 0.61, 'seo': 1}, 'desktop': {'performance': 0.27, 'accessibility': 0.82, 'best-practices': 0.61, 'seo': 1}}","{'emails': {'contact@bocco-locco.fr'}, 'phones': {'0786608835', '0771807748'}}",True,True,True,{},30,0.318701
saveurs-dasie.be,SAVEURS D’ASIE,unknown,unknown,"{'mobile': {'performance': 0.6, 'accessibility': 0.81, 'best-practices': 0.54, 'seo': 0.85}, 'desktop': {'performance': 0.63, 'accessibility': 0.81, 'best-practices': 0.54, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,0.934591
distillerie-seine.fr,Distillerie de la Seine,unknown,unknown,"{'mobile': {'performance': 0.33, 'accessibility': 0.9, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.34, 'accessibility': 0.9, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'contact@distillerie-seine.fr'}, 'phones': {'06.88.73.56.56', '06.38.65.29.30', '06.88.73.56', '06.38.65.29'}}",True,True,True,{},45,2.200371
lesfermesdisabelle.com,Les fermes d’Isabelle,unknown,lesfermesdisabelle,"{'mobile': {'performance': 0.4, 'accessibility': 0.85, 'best-practices': 1, 'seo': 1}, 'desktop': {'performance': 0.46, 'accessibility': 0.85, 'best-practices': 1, 'seo': 1}}","{'emails': {'info@lesfermesdisabelle.com'}, 'phones': {'450542-9026'}}",True,True,True,{},30,0.586887
tetedecourse.ch,TETE DE COURSE,unknown,unknown,"{'mobile': {'performance': 0.42, 'accessibility': 0.65, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.43, 'accessibility': 0.65, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'hello@tetedecourse.ch', 'reservations@tetedecourse.ch', 'hello@tetedecourse.chR', 'reservations@tetedecourse.chG'}, 'phones': {'18044103634690923', '+41223622020', '+412236220'}}",True,True,True,{},45,4.009875
larecetteparfaite.com,,unknown,unknown,"{'mobile': {'performance': 0.44, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.92}, 'desktop': {'performance': 0.42, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,1.892675
quoimangercesoir.fr,Quoi Manger Ce Soir,unknown,unknown,"{'mobile': {'performance': 0.37, 'accessibility': 0.93, 'best-practices': 0.82, 'seo': 0.92}, 'desktop': {'performance': 0.47, 'accessibility': 0.93, 'best-practices': 0.82, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,2.698339
douze.paris,DOUZE,unknown,douze.paris12,"{'mobile': {'performance': 0.55, 'accessibility': 0.93, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.53, 'accessibility': 0.93, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'contact@douze.parisPresse', 'contact@douze.paris', 'Contactercontact@douze.parisPresse'}, 'phones': {'0145312400'}}",True,True,True,{},30,0.271897
airmailcocktail.com,AIRMAIL COCKTAIL,unknown,airmailcocktail,"{'mobile': {'performance': 0.4, 'accessibility': None, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.52, 'accessibility': None, 'best-practices': 0.96, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},75,0.35138
hotelverso.ca,Hôtel Verso,unknown,unknown,"{'mobile': {'performance': 0.45, 'accessibility': 0.78, 'best-practices': 0.79, 'seo': 0.85}, 'desktop': {'performance': 0.43, 'accessibility': 0.78, 'best-practices': 0.79, 'seo': 0.92}}","{'emails': {'info@hotelverso.ca'}, 'phones': {'8819843-6521', '819843-6521', '11-05-2021', '17-05-2021', '800567-2727', '04-05-2021', '08-05-2021', '09-06-2021'}}",True,True,True,{},0,0.567952
poustagnacq.fr,Le Moulin de Poustagnacq,unknown,lemoulindepoustagnacq,"{'mobile': {'performance': 0.22, 'accessibility': 0.87, 'best-practices': 1, 'seo': 0.77}, 'desktop': {'performance': 0.18, 'accessibility': 0.87, 'best-practices': 1, 'seo': 0.77}}","{'emails': {'contact@poustagnacq.fr'}, 'phones': {'414852172963471', '+33(0)55891310340990', '+33(0)5589131', '2021/01/10000000', '1590653696448260930'}}",True,True,True,{},0,1.360933
cervesaguineu.com,Cervesa Guineu,unknown,cervesaguineu,"{'mobile': {'performance': 0.35, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 1}, 'desktop': {'performance': 0.43, 'accessibility': 0.79, 'best-practices': 0.96, 'seo': 1}}","{'emails': {'sergi.vendrell@cervesaguineu.com', 'Barcelonasergi.vendrell@cervesaguineu.com'}, 'phones': {'+34649469715'}}",True,True,True,{},45,1.422492
brasserie90.com,Brasserie 90,unknown,brasserie90,"{'mobile': {'performance': 0.41, 'accessibility': 0.86, 'best-practices': 0.93, 'seo': 1}, 'desktop': {'performance': 0.41, 'accessibility': 0.86, 'best-practices': 0.93, 'seo': 1}}","{'emails': {'contact@brasserie90.com'}, 'phones': {'0324529467'}}",True,True,True,{},65,0.430393
maison-laudacius.com,Maison Laudacius,unknown,maisonlaudacius,"{'mobile': {'performance': 0.55, 'accessibility': 0.75, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.54, 'accessibility': 0.75, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'contact@maison-laudacius.com'}, 'phones': {'0247508098'}}",True,True,True,{},25,1.624012
lecatamaran-luximer.com,LA BOUTIQUE BY LUXIMER,unknown,unknown,"{'mobile': {'performance': 0.56, 'accessibility': 0.79, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.55, 'accessibility': 0.79, 'best-practices': 0.79, 'seo': 1}}","{'emails': set(), 'phones': set()}",True,True,True,{},5,1.96617
painaturel.ch,Esprit Nature Pain au levain,unknown,unknown,"{'mobile': {'performance': 0.87, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 0.85}, 'desktop': {'performance': 0.9, 'accessibility': 0.88, 'best-practices': 0.96, 'seo': 0.85}}","{'emails': set(), 'phones': set()}",True,True,True,{},45,0.449035
whereiskomess.com,Where is komess,unknown,whereiskomess,"{'mobile': {'performance': 0.37, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.44, 'accessibility': 0.9, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': {'20/12/2022', '09/12/2022', '03/12/2021', '24/09/2022', '19/12/2020', '30/12/2020', '02/01/2023', '14/12/2021', '10/12/2021', '15/12/2020', '04/01/2023', '07/12/2020', '21/09/2022', '28/12/2022', '07/12/2021', '29/12/2022', '05/12/2022'}}",True,True,True,{},0,0.429339
ma-terre.ch,Terre,unknown,materregeneve,"{'mobile': {'performance': 0.58, 'accessibility': 0.96, 'best-practices': 0.82, 'seo': 0.92}, 'desktop': {'performance': 0.43, 'accessibility': 0.96, 'best-practices': 0.82, 'seo': 0.92}}","{'emails': set(), 'phones': {'0227331664'}}",True,True,True,{},45,1.599748
misterpaella.bzh,Mister Paëlla,unknown,misterpaellabretagne,"{'mobile': {'performance': 0.14, 'accessibility': 0.82, 'best-practices': 0.93, 'seo': 0.92}, 'desktop': {'performance': 0.32, 'accessibility': 0.82, 'best-practices': 0.93, 'seo': 0.92}}","{'emails': {'contact@misterpaella.bzh'}, 'phones': {'25/09/2019', '0297594138', '14/09/2023', '30/08/2023', '13/07/2023', '15/05/2023', '16/07/2023', '30/08/2022', '21/07/2023'}}",True,True,True,{},25,2.279504
strip-tease-a-domicile-paris.fr,STRIPTEASE À DOMICILE,unknown,unknown,"{'mobile': {'performance': 0.63, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.64, 'accessibility': 0.92, 'best-practices': 1, 'seo': 0.92}}","{'emails': {'contact@sexy-dreamz.com'}, 'phones': {'0140351620', '2023-11-06', '2023-10-23', '2023-10-24', '2023-08-21', '2023-08-07', '2023-09-03', '2023-10-13'}}",True,True,True,{},25,0.209271
carnetsnature.com,Carnets Nature,unknown,unknown,"{'mobile': {'performance': 0.53, 'accessibility': 0.9, 'best-practices': 1, 'seo': 0.85}, 'desktop': {'performance': 0.56, 'accessibility': 0.9, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,2.829986
lanuitshanghai.ca,La Nuit Shanghai,unknown,lanuitshanghaidix30,"{'mobile': {'performance': 0.24, 'accessibility': 0.98, 'best-practices': 0.75, 'seo': 0.92}, 'desktop': {'performance': 0.3, 'accessibility': 0.98, 'best-practices': 0.75, 'seo': 0.92}}","{'emails': set(), 'phones': {'450-445-1398'}}",True,True,True,{},45,1.803232
chamasburger.com,Chamas Burger,unknown,chamas-burger-110600970706224,"{'mobile': {'performance': 0.34, 'accessibility': 0.73, 'best-practices': 0.57, 'seo': 0.92}, 'desktop': {'performance': 0.43, 'accessibility': 0.73, 'best-practices': 0.57, 'seo': 0.92}}","{'emails': {'contact.chamas@gmail.com'}, 'phones': set()}",True,True,False,{},25,1.566899
chateauterrevieille.com,Château Terre Vieille,unknown,chateauterrevieille,"{'mobile': {'performance': 0.49, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.83}, 'desktop': {'performance': 0.5, 'accessibility': 0.88, 'best-practices': 0.75, 'seo': 0.83}}","{'emails': {'fleur@terrevieille.com'}, 'phones': set()}",True,True,True,{},0,0.625235
restauranth3.ca,Restaurant h3,restaurant_h3,restaurant-h3-226850978650187,"{'mobile': {'performance': 0.36, 'accessibility': 0.9, 'best-practices': 0.79, 'seo': 0.85}, 'desktop': {'performance': 0.34, 'accessibility': 0.9, 'best-practices': 0.79, 'seo': 0.85}}","{'emails': {'info@restauranth3.ca'}, 'phones': {'514-312-7085'}}",True,True,False,{},25,1.138573
babkazana.com,Babka Zana,unknown,unknown,"{'mobile': {'performance': 0.55, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.56, 'accessibility': 0.83, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'43contact@babkazana.com', '19contact@babkazana.com', '43contact@babkazana.comDu', '09contact@babkazana.com', '19contact@babkazana.comDu', '09contact@babkazana.comMardi'}, 'phones': {'+33142828719', '+33983874809', '+33988029143'}}",True,True,True,{},0,1.924328
fullylocal.ch,Devenir membre,unknown,unknown,"{'mobile': {'performance': 0.47, 'accessibility': 0.93, 'best-practices': 1, 'seo': 0.77}, 'desktop': {'performance': 0.35, 'accessibility': 0.93, 'best-practices': 1, 'seo': 0.77}}","{'emails': {'info@fullylocal.ch'}, 'phones': set()}",True,True,True,{},40,2.122715
elixirs-dexception.com,Elixirs d'Exception,unknown,dgelixirsdexception,"{'mobile': {'performance': 0.35, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 1}, 'desktop': {'performance': 0.16, 'accessibility': 0.84, 'best-practices': 0.79, 'seo': 1}}","{'emails': {'contact@elixirs-dexception.com', 'Francecontact@elixirs-dexception.com'}, 'phones': {'0632645502', '0491373967'}}",True,True,True,{},0,1.3979
grrreat.ch,Grrreat,unknown,unknown,"{'mobile': {'performance': 0.48, 'accessibility': 0.65, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.33, 'accessibility': 0.65, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'info@grrreat.ch'}, 'phones': {'0225553836'}}",True,True,True,{},0,0.832219
lemess.be,Le Mess,unknown,lemessrestaurant,"{'mobile': {'performance': 0.3, 'accessibility': 0.81, 'best-practices': 0.61, 'seo': 0.92}, 'desktop': {'performance': 0.29, 'accessibility': 0.81, 'best-practices': 0.61, 'seo': 0.92}}","{'emails': {'info@lemess.be'}, 'phones': {'+3227340336'}}",True,True,True,{},0,0.445551
ile-de-la-reunion.net,Ile de la Réunion,idlr97460,luxiledelareunion,"{'mobile': {'performance': 0.58, 'accessibility': 0.84, 'best-practices': 0.93, 'seo': 0.92}, 'desktop': {'performance': 0.62, 'accessibility': 0.84, 'best-practices': 0.93, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,"{'tweets': 917, 'following': 431, 'followers': 1602, 'likes': 1248, 'media': 0}",10,0.304585
chateau-avrille.com,Château d'Avrillé,unknown,unknown,"{'mobile': {'performance': 0.66, 'accessibility': 0.83, 'best-practices': 1, 'seo': 0.92}, 'desktop': {'performance': 0.85, 'accessibility': 0.83, 'best-practices': 1, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},0,4.85974
restaurantlaroutebleue.com,La Route Bleue,unknown,unknown,"{'mobile': {'performance': 0.43, 'accessibility': 0.83, 'best-practices': 0.71, 'seo': 1}, 'desktop': {'performance': 0.37, 'accessibility': 0.83, 'best-practices': 0.71, 'seo': 1}}","{'emails': {'contact@restaurantlaroutebleue.com'}, 'phones': {'0477301209'}}",True,True,True,{},40,3.017021
cazac-co.com,CAZAC & CO,unknown,unknown,unknown,"{'emails': set(), 'phones': set()}",True,True,True,{},30,0.419997
petitdrive.fr,Petit Drive,unknown,petitdrive,"{'mobile': {'performance': 0.67, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.71, 'accessibility': 0.86, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': set(), 'phones': set()}",True,True,True,{},30,1.839411
valandraud.fr,Château Valandraud,unknown,chateauvalandraud,"{'mobile': {'performance': 0.51, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}, 'desktop': {'performance': 0.52, 'accessibility': 0.87, 'best-practices': 0.96, 'seo': 0.92}}","{'emails': {'thunevin@thunevin.comSi', 'visit@thunevin.com', 'thunevin@thunevin.com'}, 'phones': {'0557550913', '24/03/2022', '29/07/2018', '07/09/2019', '16/11/2021', '27/03/2022'}}",True,True,True,{},0,2.410605
